order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat,korting_ontbrak
ORD-102311,K1160,Rotterdam,NL,2025-02-07,Omeprazol 20mg,Rx,13.0,5.01,20.0,52.1,incasso,4,3.5,nee,0,0
ORD-101818,K1044,Utrecht,NL,2025-06-29,Omeprazol 20mg,Rx,75.0,5.05,15.0,321.94,factuur,4,3.3,nee,0,0
ORD-100724,K1042,Utrecht,NL,2025-04-16,Ibuprofen 400mg,OTC,15.0,2.31,0.0,34.65,vooruitbetaling,4,1.3,nee,0,0
ORD-101074,K1073,Utrecht,NL,2025-06-01,Paracetamol 500mg,OTC,10.0,1.81,0.0,18.1,factuur,4,3.7,nee,0,0
ORD-101548,K1033,Eindhoven,NL,2025-07-15,Salbutamol inhalator,Rx,8.0,19.41,10.0,139.75,vooruitbetaling,4,4.6,ja,1,0
ORD-100602,K1068,Antwerpen,BE,2025-08-05,Levothyroxine 50mcg,Rx,52.0,3.14,10.0,146.95,vooruitbetaling,4,2.6,nee,0,0
ORD-100407,K1074,Amsterdam,NL,2025-07-26,Salbutamol inhalator,Rx,29.0,18.46,15.0,455.04,factuur,4,2.2,nee,0,0
ORD-102204,K1037,onbekend,NL,2025-03-22,Simvastatine 40mg,Rx,25.0,3.93,0.0,98.25,vooruitbetaling,4,1.6,nee,0,0
ORD-101623,K1174,Groningen,NL,2025-07-06,Insuline pen,Koelketen,123.0,42.02,0.0,5168.46,vooruitbetaling,6,6.2,ja,1,0
ORD-100378,K1051,Amsterdam,NL,2025-01-13,Levothyroxine 50mcg,Rx,13.0,3.2,5.0,39.52,creditcard,4,1.7,nee,0,0
ORD-101110,K1179,Utrecht,NL,2025-08-14,Vitamine D3 25mcg,OTC,17.0,7.37,0.0,125.29,factuur,4,1.0,nee,0,0
ORD-100082,K1020,Den Haag,NL,2025-06-23,Paracetamol 500mg,OTC,10.0,1.86,0.0,17.67,vooruitbetaling,4,3.1,ja,0,0
ORD-101014,K1111,Zwolle,NL,2025-06-29,Ibuprofen 400mg,OTC,13.0,2.36,0.0,30.68,vooruitbetaling,4,4.2,ja,1,0
ORD-100028,K1133,Groningen,NL,2025-09-22,Omeprazol 20mg,Rx,45.0,4.92,5.0,210.33,vooruitbetaling,4,4.9,ja,1,0
ORD-101161,K1116,Utrecht,NL,2025-07-17,Paracetamol 500mg,OTC,6.0,1.82,10.0,9.83,incasso,4,3.1,nee,0,0
ORD-100652,K1090,onbekend,NL,2025-09-17,Metformine 850mg,Rx,9.0,3.97,0.0,32.16,vooruitbetaling,4,1.7,nee,0,0
ORD-101499,K1095,Eindhoven,NL,2025-09-19,Simvastatine 40mg,Rx,3.0,4.06,10.0,10.96,vooruitbetaling,4,4.4,ja,1,0
ORD-100611,K1157,Maastricht,NL,2025-05-25,Levothyroxine 50mcg,Rx,48.0,3.19,15.0,130.15,incasso,4,3.6,nee,0,0
ORD-101521,K1078,Amsterdam,NL,2025-10-26,Metformine 850mg,Rx,40.0,4.35,20.0,139.2,incasso,4,4.4,ja,1,0
ORD-101360,K1095,Groningen,NL,2025-09-15,Simvastatine 40mg,Rx,155.0,3.99,5.0,587.53,creditcard,4,6.0,ja,1,0
ORD-102054,K1145,Utrecht,NL,2025-01-26,Omeprazol 20mg,Rx,49.0,4.82,0.0,236.18,incasso,4,2.6,nee,0,0
ORD-100671,K1053,Maastricht,NL,2025-01-29,Ibuprofen 400mg,OTC,13.0,2.36,0.0,30.68,onbekend,4,2.1,nee,0,0
ORD-101508,K1069,Utrecht,NL,2025-07-01,Vitamine D3 25mcg,OTC,64.0,7.55,5.0,459.04,onbekend,4,4.1,ja,1,0
ORD-101234,K1100,Den Haag,NL,2025-08-28,Salbutamol inhalator,Rx,10.0,18.28,10.0,164.52,vooruitbetaling,4,1.8,ja,0,0
ORD-101209,K1060,Amsterdam,NL,2025-09-08,Simvastatine 40mg,Rx,15.0,3.89,0.0,46.68,creditcard,4,3.3,nee,0,0
ORD-101037,K1110,Antwerpen,BE,2025-07-31,Vitamine D3 25mcg,OTC,22.0,7.42,5.0,155.08,creditcard,4,1.0,nee,0,0
ORD-100362,K1125,Utrecht,NL,2025-11-03,Simvastatine 40mg,Rx,23.0,3.97,0.0,86.74,incasso,4,,nee,0,0
ORD-101105,K1110,Maastricht,NL,2025-08-24,Simvastatine 40mg,Rx,37.0,3.96,0.0,117.22,incasso,4,4.3,ja,1,0
ORD-100486,K1021,Eindhoven,NL,2025-02-15,Ibuprofen 400mg,OTC,28.0,2.39,0.0,66.92,creditcard,4,1.3,nee,0,0
ORD-100586,K1088,Den Haag,NL,2025-10-20,Levothyroxine 50mcg,Rx,24.0,3.08,5.0,70.22,factuur,4,4.1,ja,1,0
ORD-100510,K1133,Antwerpen,BE,2025-11-13,Omeprazol 20mg,Rx,12.0,5.03,0.0,60.36,creditcard,4,3.1,nee,0,0
ORD-101213,K1166,Amsterdam,NL,2025-08-13,Paracetamol 500mg,OTC,72.0,1.87,20.0,107.71,vooruitbetaling,4,2.3,nee,0,0
ORD-101841,K1142,Utrecht,NL,2025-09-13,Amoxicilline 250mg,Rx,12.0,6.88,0.0,82.56,incasso,4,2.2,nee,0,0
ORD-101502,K1089,Zwolle,NL,2025-06-05,Paracetamol 500mg,OTC,19.0,1.84,0.0,27.97,creditcard,4,1.0,nee,0,0
ORD-101119,K1044,onbekend,NL,2025-06-30,Simvastatine 40mg,Rx,57.0,3.76,5.0,203.6,vooruitbetaling,4,2.6,nee,0,0
ORD-100561,K1061,Antwerpen,BE,2025-04-19,Vitamine D3 25mcg,OTC,93.0,7.16,5.0,632.59,creditcard,4,5.0,nee,1,0
ORD-101659,K1011,Den Haag,NL,2025-05-17,Omeprazol 20mg,Rx,31.0,5.14,5.0,151.37,factuur,4,2.7,nee,0,0
ORD-100250,K1062,Den Haag,NL,2025-11-16,Metformine 850mg,Rx,19.0,4.23,0.0,80.37,factuur,4,3.3,nee,0,0
ORD-101244,K1101,Maastricht,NL,2025-01-31,Levothyroxine 50mcg,Rx,28.0,3.2,0.0,89.6,creditcard,4,5.1,ja,1,0
ORD-102171,K1163,Utrecht,NL,2025-06-30,Paracetamol 500mg,OTC,78.0,1.93,15.0,127.96,creditcard,4,1.4,nee,0,0
ORD-101459,K1060,Den Haag,NL,2025-11-12,Levothyroxine 50mcg,Rx,12.0,3.0,0.0,36.0,creditcard,4,2.1,nee,0,0
ORD-100590,K1058,Maastricht,NL,2025-03-14,Simvastatine 40mg,Rx,99.0,3.71,5.0,464.58,onbekend,4,2.7,nee,0,0
ORD-101604,K1129,Antwerpen,BE,2025-07-02,Levothyroxine 50mcg,Rx,48.0,2.97,0.0,142.56,incasso,4,3.3,nee,0,0
ORD-101682,K1055,Rotterdam,NL,2025-06-02,Simvastatine 40mg,Rx,14.0,4.0,15.0,47.6,factuur,4,2.9,nee,0,0
ORD-100160,K1149,Amsterdam,NL,2025-08-07,Simvastatine 40mg,Rx,16.0,3.66,0.0,49.78,factuur,4,1.0,nee,0,0
ORD-100373,K1047,Rotterdam,NL,2025-05-21,Simvastatine 40mg,Rx,60.0,3.97,0.0,238.2,incasso,4,3.5,nee,0,0
ORD-101979,K1048,Rotterdam,NL,2025-06-22,Ibuprofen 400mg,OTC,68.0,2.46,20.0,133.82,vooruitbetaling,4,1.6,nee,0,0
ORD-101167,K1109,Rotterdam,NL,2025-11-14,Insuline pen,Koelketen,9.0,41.9,20.0,301.68,creditcard,6,1.9,nee,0,0
ORD-100888,K1057,Eindhoven,NL,2025-09-03,Amoxicilline 250mg,Rx,35.0,6.36,0.0,222.6,factuur,4,2.0,nee,0,0
ORD-100458,K1119,Amsterdam,NL,2025-08-27,Salbutamol inhalator,Rx,31.0,19.24,0.0,596.44,factuur,4,2.1,nee,0,0
ORD-100081,K1057,Den Haag,NL,2025-10-24,Insuline pen,Koelketen,15.0,41.78,0.0,626.7,factuur,6,3.7,nee,0,0
ORD-102387,K1157,Den Haag,NL,2025-06-22,Salbutamol inhalator,Rx,16.0,18.53,5.0,281.66,incasso,4,5.4,ja,1,0
ORD-100898,K1019,onbekend,BE,2025-02-27,Salbutamol inhalator,Rx,22.0,19.8,5.0,784.51,vooruitbetaling,4,2.3,nee,0,0
ORD-100910,K1141,Eindhoven,NL,2025-07-26,Paracetamol 500mg,OTC,4.0,1.92,5.0,7.3,creditcard,4,4.6,ja,1,0
ORD-101637,K1090,Maastricht,NL,2025-11-11,Ibuprofen 400mg,OTC,6.0,2.36,10.0,12.74,incasso,4,2.9,nee,0,0
ORD-102316,K1044,Eindhoven,NL,2025-05-11,Metformine 850mg,Rx,57.0,4.25,5.0,230.14,creditcard,4,2.5,nee,0,0
ORD-100856,K1078,Utrecht,NL,2025-11-20,Omeprazol 20mg,Rx,6.0,5.03,10.0,27.16,vooruitbetaling,4,1.0,nee,0,0
ORD-102201,K1117,Eindhoven,NL,2025-11-04,Simvastatine 40mg,Rx,15.0,4.05,0.0,60.75,vooruitbetaling,4,,nee,0,0
ORD-102318,K1005,Utrecht,NL,2025-11-14,Metformine 850mg,Rx,26.0,4.34,10.0,101.56,vooruitbetaling,4,2.8,nee,0,0
ORD-101699,K1165,Utrecht,NL,2025-10-19,Levothyroxine 50mcg,Rx,30.0,3.22,15.0,82.11,vooruitbetaling,4,3.5,nee,0,0
ORD-101457,K1021,Antwerpen,BE,2025-06-01,Amoxicilline 250mg,Rx,10.0,6.87,0.0,61.83,vooruitbetaling,4,2.7,nee,0,0
ORD-101795,K1160,Antwerpen,BE,2025-05-30,Vitamine D3 25mcg,OTC,29.0,7.28,0.0,211.12,onbekend,4,3.5,nee,0,0
ORD-101179,K1101,Amsterdam,NL,2025-05-03,Ibuprofen 400mg,OTC,18.0,2.43,0.0,43.74,factuur,4,3.1,nee,0,0
ORD-101780,K1095,Zwolle,NL,2025-09-14,Simvastatine 40mg,Rx,35.0,3.84,10.0,120.96,creditcard,4,3.0,nee,0,0
ORD-101288,K1062,Gent,BE,2025-10-28,Amoxicilline 250mg,Rx,11.0,6.52,10.0,64.55,incasso,4,1.0,nee,0,0
ORD-100529,K1044,Amsterdam,NL,2025-07-15,Vitamine D3 25mcg,OTC,5.0,7.25,15.0,30.81,factuur,4,3.3,nee,0,0
ORD-100646,K1078,Gent,BE,2025-01-14,Simvastatine 40mg,Rx,179.0,4.02,5.0,683.6,creditcard,4,3.5,nee,0,0
ORD-100891,K1004,Utrecht,NL,2025-10-04,Simvastatine 40mg,Rx,53.0,3.76,15.0,169.39,factuur,4,1.3,nee,0,0
ORD-101567,K1069,Utrecht,NL,2025-07-04,Levothyroxine 50mcg,Rx,71.0,2.94,5.0,198.3,creditcard,4,6.0,ja,1,0
ORD-101909,K1087,Maastricht,NL,2025-06-02,Ibuprofen 400mg,OTC,7.0,2.31,5.0,15.36,creditcard,4,2.7,nee,0,0
ORD-102000,K1144,Den Haag,NL,2025-08-03,Omeprazol 20mg,Rx,32.0,5.24,10.0,150.91,incasso,4,5.1,nee,1,0
ORD-100112,K1021,Eindhoven,NL,2025-10-23,Omeprazol 20mg,Rx,74.0,4.96,0.0,330.34,vooruitbetaling,4,2.3,nee,0,0
ORD-100215,K1054,Eindhoven,NL,2025-07-16,Salbutamol inhalator,Rx,20.0,18.24,0.0,364.8,vooruitbetaling,4,2.3,nee,0,0
ORD-102379,K1175,Eindhoven,NL,2025-09-22,Metformine 850mg,Rx,51.0,3.97,0.0,202.47,incasso,4,2.5,nee,0,0
ORD-101153,K1025,Den Haag,NL,2025-04-25,Ibuprofen 400mg,OTC,9.0,2.43,20.0,17.5,creditcard,4,2.4,nee,0,0
ORD-100915,K1071,Utrecht,NL,2025-06-14,Levothyroxine 50mcg,Rx,22.0,2.97,20.0,52.27,incasso,4,3.3,nee,0,0
ORD-102239,K1168,Den Haag,NL,2025-08-16,Salbutamol inhalator,Rx,25.0,18.59,0.0,418.28,creditcard,4,2.1,nee,0,0
ORD-100347,K1038,Zwolle,NL,2025-08-16,Omeprazol 20mg,Rx,11.0,4.92,5.0,51.41,vooruitbetaling,4,4.2,nee,1,0
ORD-100317,K1175,Maastricht,NL,2025-04-04,Levothyroxine 50mcg,Rx,9.0,3.14,20.0,22.61,factuur,4,3.2,nee,0,0
ORD-100597,K1029,Antwerpen,BE,2025-10-22,Vitamine D3 25mcg,OTC,10.0,7.23,5.0,68.68,creditcard,4,3.3,nee,0,0
ORD-101053,K1021,Den Haag,NL,2025-01-27,Paracetamol 500mg,OTC,21.0,1.86,20.0,31.25,creditcard,4,1.9,nee,0,0
ORD-101115,K1153,Gent,BE,2025-06-07,Salbutamol inhalator,Rx,5.0,18.67,20.0,74.68,incasso,4,4.5,ja,1,0
ORD-101365,K1127,Utrecht,NL,2025-09-29,Omeprazol 20mg,Rx,3.0,5.27,10.0,14.23,onbekend,4,2.8,nee,0,0
ORD-101497,K1031,Gent,BE,2025-06-16,Simvastatine 40mg,Rx,27.0,3.92,15.0,89.96,factuur,4,2.5,nee,0,0
ORD-100903,K1080,Amsterdam,NL,2025-02-25,Omeprazol 20mg,Rx,45.0,5.11,20.0,183.96,factuur,4,1.9,nee,0,0
ORD-101035,K1062,Maastricht,NL,2025-07-25,Ibuprofen 400mg,OTC,13.0,2.44,0.0,31.72,factuur,4,1.5,nee,0,0
ORD-100890,K1093,Den Haag,NL,2025-08-18,Metformine 850mg,Rx,64.0,4.06,5.0,246.85,vooruitbetaling,4,4.0,nee,1,0
ORD-101734,K1043,Utrecht,NL,2025-11-29,Simvastatine 40mg,Rx,23.0,3.87,0.0,89.01,vooruitbetaling,4,3.2,nee,0,0
ORD-100946,K1071,Amsterdam,NL,2025-01-25,Metformine 850mg,Rx,16.0,4.2,10.0,60.48,creditcard,4,3.1,nee,0,0
ORD-100318,K1175,Gent,BE,2025-08-13,Amoxicilline 250mg,Rx,88.0,7.08,5.0,591.89,vooruitbetaling,4,3.6,nee,0,0
ORD-100083,K1131,Antwerpen,BE,2025-07-08,Simvastatine 40mg,Rx,51.0,3.97,10.0,182.22,creditcard,4,3.6,nee,0,0
ORD-101431,K1104,Amsterdam,NL,2025-09-17,Amoxicilline 250mg,Rx,11.0,6.59,0.0,72.49,factuur,4,2.8,nee,0,0
ORD-101057,K1009,Amsterdam,NL,2025-05-10,Simvastatine 40mg,Rx,14.0,4.22,20.0,47.26,incasso,4,4.9,ja,1,0
ORD-101962,K1018,Antwerpen,BE,2025-06-02,Vitamine D3 25mcg,OTC,24.0,7.14,10.0,154.22,incasso,4,2.4,nee,0,0
ORD-102183,K1102,Utrecht,NL,2025-01-06,Omeprazol 20mg,Rx,40.0,4.98,0.0,199.2,incasso,4,4.1,nee,1,0
ORD-100204,K1140,Amsterdam,NL,2025-09-14,Salbutamol inhalator,Rx,23.0,19.12,10.0,395.78,creditcard,4,3.8,nee,0,0
ORD-101553,K1039,Groningen,NL,2025-05-06,Salbutamol inhalator,Rx,5.0,17.92,10.0,80.64,incasso,4,2.2,nee,0,0
ORD-101610,K1083,Amsterdam,NL,2025-03-01,Ibuprofen 400mg,OTC,80.0,2.41,20.0,154.24,factuur,4,1.1,nee,0,0
ORD-102094,K1115,Den Haag,NL,2025-06-14,Levothyroxine 50mcg,Rx,29.0,3.16,0.0,91.64,factuur,4,4.4,ja,1,0
ORD-102049,K1179,Amsterdam,NL,2025-01-10,Vitamine D3 25mcg,OTC,79.0,7.57,10.0,538.23,vooruitbetaling,4,3.1,nee,0,0
ORD-101850,K1125,Utrecht,NL,2025-09-27,Paracetamol 500mg,OTC,58.0,1.9,10.0,99.18,creditcard,4,3.4,nee,0,0
ORD-100357,K1141,Maastricht,NL,2025-11-23,Salbutamol inhalator,Rx,61.0,17.85,5.0,1034.41,factuur,4,3.8,nee,0,0
ORD-101387,K1099,Den Haag,NL,2025-02-10,Amoxicilline 250mg,Rx,18.0,6.53,0.0,117.54,vooruitbetaling,4,2.4,nee,0,0
ORD-101109,K1013,Zwolle,NL,2025-08-31,Ibuprofen 400mg,OTC,62.0,2.46,5.0,144.89,factuur,4,4.6,ja,1,0
ORD-100654,K1072,Groningen,NL,2025-03-22,Levothyroxine 50mcg,Rx,13.0,3.09,10.0,36.15,creditcard,4,2.3,nee,0,0
ORD-102181,K1166,Eindhoven,NL,2025-09-13,Insuline pen,Koelketen,14.0,42.11,0.0,589.54,factuur,6,4.1,nee,0,0
ORD-101930,K1164,Antwerpen,BE,2025-05-19,Ibuprofen 400mg,OTC,123.0,2.35,0.0,231.24,incasso,4,2.0,nee,0,0
ORD-100341,K1017,Amsterdam,NL,2025-09-07,Levothyroxine 50mcg,Rx,47.0,3.16,10.0,133.67,factuur,4,3.1,nee,0,0
ORD-102122,K1117,Zwolle,NL,2025-09-12,Vitamine D3 25mcg,OTC,26.0,7.46,0.0,193.96,creditcard,4,3.6,nee,0,0
ORD-101015,K1016,Rotterdam,NL,2025-10-14,Paracetamol 500mg,OTC,15.0,1.83,10.0,24.7,vooruitbetaling,4,2.6,nee,0,0
ORD-101928,K1031,Den Haag,NL,2025-08-09,Levothyroxine 50mcg,Rx,272.0,3.13,5.0,808.79,incasso,4,5.7,ja,1,0
ORD-101413,K1033,Utrecht,NL,2025-12-01,Levothyroxine 50mcg,Rx,12.0,3.15,0.0,37.8,factuur,4,2.6,nee,0,0
ORD-100995,K1027,Gent,BE,2025-05-06,Amoxicilline 250mg,Rx,32.0,6.79,10.0,195.55,vooruitbetaling,4,2.6,nee,0,0
ORD-100948,K1128,Utrecht,NL,2025-01-30,Ibuprofen 400mg,OTC,5.0,2.35,0.0,11.75,creditcard,4,,nee,0,0
ORD-102016,K1097,Eindhoven,NL,2025-02-02,Insuline pen,Koelketen,5.0,42.38,0.0,211.9,onbekend,6,4.3,nee,0,0
ORD-100073,K1123,Antwerpen,BE,2025-03-29,Paracetamol 500mg,OTC,40.0,1.8,10.0,64.8,vooruitbetaling,4,4.4,nee,1,0
ORD-101177,K1102,Groningen,NL,2025-10-10,Vitamine D3 25mcg,OTC,137.0,7.69,5.0,1000.85,creditcard,4,3.4,nee,0,0
ORD-102272,K1157,Amsterdam,NL,2025-05-28,Levothyroxine 50mcg,Rx,25.0,2.9,5.0,68.88,vooruitbetaling,4,1.8,nee,0,0
ORD-101212,K1113,Groningen,NL,2025-10-04,Vitamine D3 25mcg,OTC,96.0,7.0,0.0,672.0,factuur,4,2.8,nee,0,0
ORD-101020,K1029,Rotterdam,NL,2025-04-28,Ibuprofen 400mg,OTC,4.0,2.37,0.0,9.48,creditcard,4,2.9,nee,0,0
ORD-102247,K1173,Antwerpen,BE,2025-08-13,Vitamine D3 25mcg,OTC,10.0,6.94,0.0,55.52,factuur,4,3.4,nee,0,0
ORD-100481,K1158,Antwerpen,BE,2025-06-28,Paracetamol 500mg,OTC,60.0,1.87,20.0,89.76,vooruitbetaling,4,4.8,ja,1,0
ORD-100208,K1037,Gent,BE,2025-10-16,Simvastatine 40mg,Rx,30.0,3.98,5.0,113.43,incasso,4,1.7,nee,0,0
ORD-100209,K1141,Rotterdam,NL,2025-10-04,Salbutamol inhalator,Rx,47.0,18.84,5.0,841.21,factuur,4,2.7,nee,0,0
ORD-101409,K1134,Gent,BE,2025-07-05,Simvastatine 40mg,Rx,39.0,3.98,0.0,155.22,incasso,4,2.3,nee,0,0
ORD-100515,K1119,Antwerpen,BE,2025-10-28,Paracetamol 500mg,OTC,10.0,1.8,10.0,23.93,creditcard,4,1.0,nee,0,0
ORD-100792,K1108,Eindhoven,NL,2025-09-14,Paracetamol 500mg,OTC,28.0,1.82,20.0,40.77,vooruitbetaling,4,3.3,nee,0,0
ORD-102113,K1143,Maastricht,NL,2025-03-30,Paracetamol 500mg,OTC,28.0,1.9,15.0,45.22,vooruitbetaling,4,3.3,nee,0,0
ORD-101495,K1096,Groningen,NL,2025-07-01,Amoxicilline 250mg,Rx,123.0,6.94,5.0,810.94,factuur,4,5.7,ja,1,0
ORD-100065,K1128,Gent,BE,2025-11-27,Omeprazol 20mg,Rx,88.0,5.06,10.0,400.75,factuur,4,2.7,nee,0,0
ORD-101844,K1090,Eindhoven,NL,2025-10-08,Insuline pen,Koelketen,12.0,41.76,5.0,476.06,incasso,6,3.3,nee,0,0
ORD-100976,K1000,Maastricht,NL,2025-08-11,Paracetamol 500mg,OTC,2.0,1.87,20.0,2.99,vooruitbetaling,4,2.0,nee,0,0
ORD-101998,K1140,Rotterdam,NL,2025-04-19,Paracetamol 500mg,OTC,47.0,1.9,10.0,80.37,factuur,4,1.2,nee,0,0
ORD-100287,K1093,Amsterdam,NL,2025-05-25,Amoxicilline 250mg,Rx,51.0,7.03,5.0,340.6,onbekend,4,3.0,nee,0,0
ORD-100730,K1124,Amsterdam,NL,2025-01-20,Paracetamol 500mg,OTC,21.0,1.79,0.0,37.59,vooruitbetaling,4,3.0,nee,0,0
ORD-101921,K1120,Zwolle,NL,2025-03-25,Paracetamol 500mg,OTC,50.0,1.77,10.0,79.65,vooruitbetaling,4,2.6,nee,0,0
ORD-100198,K1118,Eindhoven,NL,2025-10-22,Metformine 850mg,Rx,5.0,4.04,0.0,20.2,incasso,4,2.1,nee,0,0
ORD-100393,K1177,Rotterdam,NL,2025-02-19,Levothyroxine 50mcg,Rx,48.0,3.02,0.0,144.96,vooruitbetaling,4,3.1,nee,0,0
ORD-101171,K1108,Den Haag,NL,2025-02-16,Omeprazol 20mg,Rx,32.0,4.9,5.0,148.96,onbekend,4,3.2,nee,0,0
ORD-100533,K1093,Rotterdam,NL,2025-10-30,Metformine 850mg,Rx,44.0,4.19,20.0,147.49,vooruitbetaling,4,2.7,nee,0,0
ORD-101065,K1080,Utrecht,NL,2025-06-14,Vitamine D3 25mcg,OTC,9.0,7.06,10.0,57.19,vooruitbetaling,4,4.0,nee,0,0
ORD-101977,K1165,Rotterdam,NL,2025-09-24,Omeprazol 20mg,Rx,12.0,4.78,0.0,57.36,incasso,4,2.9,nee,0,0
ORD-101901,K1112,Eindhoven,NL,2025-05-19,Vitamine D3 25mcg,OTC,18.0,7.68,10.0,124.42,vooruitbetaling,4,1.8,nee,0,0
ORD-102133,K1073,Utrecht,NL,2025-10-02,Ibuprofen 400mg,OTC,24.0,2.34,0.0,56.16,creditcard,4,2.7,nee,0,0
ORD-100895,K1138,Rotterdam,NL,2025-03-16,Salbutamol inhalator,Rx,66.0,17.74,5.0,1112.3,vooruitbetaling,4,4.4,nee,1,0
ORD-100030,K1000,Utrecht,NL,2025-10-08,Simvastatine 40mg,Rx,75.0,3.84,15.0,244.8,factuur,4,2.9,nee,0,0
ORD-101133,K1152,Eindhoven,NL,2025-04-28,Simvastatine 40mg,Rx,24.0,4.05,15.0,82.62,incasso,4,1.9,nee,0,0
ORD-101203,K1101,Rotterdam,NL,2025-01-10,Insuline pen,Koelketen,2.0,42.93,10.0,77.27,factuur,6,2.5,nee,0,0
ORD-102170,K1017,Utrecht,NL,2025-10-14,Vitamine D3 25mcg,OTC,9.0,7.58,0.0,68.22,onbekend,4,4.4,ja,1,0
ORD-101809,K1144,Den Haag,NL,2025-10-16,Salbutamol inhalator,Rx,7.0,17.44,0.0,122.08,creditcard,4,1.5,nee,0,0
ORD-101206,K1177,Groningen,NL,2025-08-01,Omeprazol 20mg,Rx,13.0,5.01,20.0,52.1,factuur,4,3.4,nee,0,0
ORD-102085,K1134,Rotterdam,NL,2025-01-26,Omeprazol 20mg,Rx,32.0,5.05,15.0,137.36,vooruitbetaling,4,3.1,nee,0,0
ORD-100471,K1092,Groningen,NL,2025-05-12,Paracetamol 500mg,OTC,3.0,1.85,10.0,5.0,vooruitbetaling,4,2.3,nee,0,0
ORD-100097,K1149,Utrecht,NL,2025-07-13,Amoxicilline 250mg,Rx,15.0,6.39,0.0,95.85,factuur,4,3.5,nee,0,0
ORD-101781,K1013,Amsterdam,NL,2025-10-07,Vitamine D3 25mcg,OTC,3.0,7.18,0.0,21.54,factuur,4,1.0,nee,0,0
ORD-102323,K1015,Utrecht,NL,2025-10-27,Vitamine D3 25mcg,OTC,17.0,7.73,10.0,118.27,factuur,4,3.3,nee,0,0
ORD-101046,K1129,Rotterdam,NL,2025-10-03,Amoxicilline 250mg,Rx,15.0,6.73,0.0,100.95,incasso,4,2.5,nee,0,0
ORD-101111,K1015,Groningen,NL,2025-11-17,Paracetamol 500mg,OTC,15.0,1.86,0.0,27.9,creditcard,4,4.5,ja,1,0
ORD-100749,K1135,Gent,BE,2025-03-30,Salbutamol inhalator,Rx,114.0,19.22,0.0,2191.08,incasso,4,5.0,nee,1,0
ORD-101280,K1164,Utrecht,NL,2025-11-05,Vitamine D3 25mcg,OTC,77.0,7.25,10.0,502.42,creditcard,4,,nee,0,0
ORD-101621,K1109,Eindhoven,NL,2025-10-21,Levothyroxine 50mcg,Rx,4.0,3.11,10.0,11.2,creditcard,4,1.6,nee,0,0
ORD-101824,K1055,Amsterdam,NL,2025-11-02,Insuline pen,Koelketen,3.0,42.73,10.0,115.37,creditcard,6,5.3,nee,0,0
ORD-100377,K1138,onbekend,NL,2025-01-20,Simvastatine 40mg,Rx,13.0,3.95,5.0,48.78,creditcard,4,3.5,nee,0,0
ORD-101828,K1179,Zwolle,NL,2025-11-27,Levothyroxine 50mcg,Rx,11.0,3.07,0.0,33.77,incasso,4,2.0,nee,0,0
ORD-102173,K1028,Utrecht,NL,2025-04-07,Ibuprofen 400mg,OTC,21.0,2.48,10.0,46.87,factuur,4,1.1,nee,0,0
ORD-101131,K1166,Zwolle,NL,2025-06-25,Ibuprofen 400mg,OTC,20.0,2.33,0.0,46.6,incasso,4,2.8,nee,0,0
ORD-101382,K1029,Den Haag,NL,2025-05-09,Levothyroxine 50mcg,Rx,30.0,3.16,10.0,85.32,onbekend,4,5.2,nee,1,0
ORD-101727,K1074,Den Haag,NL,2025-11-04,Amoxicilline 250mg,Rx,5.0,6.75,0.0,33.75,factuur,4,1.2,nee,0,0
ORD-101978,K1032,Rotterdam,NL,2025-04-20,Paracetamol 500mg,OTC,13.0,1.84,0.0,23.92,incasso,4,3.1,nee,0,0
ORD-100902,K1019,Maastricht,NL,2025-03-31,Levothyroxine 50mcg,Rx,3.0,3.1,5.0,8.84,vooruitbetaling,4,2.5,nee,0,0
ORD-101424,K1093,Antwerpen,BE,2025-10-15,Paracetamol 500mg,OTC,37.0,1.87,0.0,69.19,vooruitbetaling,4,3.9,nee,0,0
ORD-100414,K1140,Utrecht,NL,2025-06-29,Metformine 850mg,Rx,28.0,4.35,10.0,109.62,incasso,4,1.2,nee,0,0
ORD-100031,K1034,Utrecht,NL,2025-11-18,Metformine 850mg,Rx,10.0,4.11,0.0,41.1,creditcard,4,3.5,nee,0,0
ORD-100232,K1031,Utrecht,NL,2025-03-04,Levothyroxine 50mcg,Rx,47.0,3.1,0.0,145.7,incasso,4,3.6,nee,0,0
ORD-100768,K1001,Rotterdam,NL,2025-01-31,Paracetamol 500mg,OTC,18.0,1.78,20.0,25.63,creditcard,4,3.6,nee,0,0
ORD-100240,K1079,Utrecht,NL,2025-05-19,Paracetamol 500mg,OTC,47.0,1.87,0.0,83.5,creditcard,4,1.5,nee,0,0
ORD-102188,K1100,Utrecht,NL,2025-08-19,Simvastatine 40mg,Rx,5.0,4.06,15.0,17.25,creditcard,4,3.2,nee,0,0
ORD-101658,K1060,Antwerpen,BE,2025-03-17,Omeprazol 20mg,Rx,21.0,5.11,5.0,101.94,creditcard,4,1.0,nee,0,0
ORD-101231,K1156,Antwerpen,BE,2025-06-20,Simvastatine 40mg,Rx,37.0,4.0,0.0,148.0,factuur,4,4.2,ja,1,0
ORD-100770,K1175,Rotterdam,NL,2025-06-11,Simvastatine 40mg,Rx,39.0,4.03,0.0,157.17,vooruitbetaling,4,3.0,nee,0,0
