order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat
ORD-101014,K1111,Zwolle,NL,2025-06-29,Ibuprofen 400mg,OTC,13,2.36,0.0,30.68,vooruitbetaling,4,4.2,ja,1
ORD-100028,K1133,Groningen,NL,22-09-2025,Omeprazol 20mg,Rx,45,4.92,5.0,210.33,vooruitbetaling,4,4.9,ja,1
ORD-101161,K1116,Utrecht,NL,17/07/25,Paracetamol 500mg,OTC,6,1.82,10.0,9.83,incasso,4,3.1,nee,0
ORD-100652,K1090,,NL,2025-09-17,Metformine 850mg,Rx,9,3.97,,32.16,vooruitbetaling,4,1.7,nee,0
ORD-101499,K1095,Eindhoven,NL,19-09-2025,Simvastatine 40mg,Rx,3,4.06,10.0,10.96,vooruitbetaling,4,4.4,ja,1
ORD-100611,K1157,Maastricht,NL,25-05-2025,Levothyroxine 50mcg,Rx,48,3.19,15.0,130.15,incasso,4,3.6,nee,0
ORD-101521,K1078,A'dam,NL,26/10/25,Metformine 850mg,Rx,40,4.35,20.0,139.2,incasso,4,4.4,ja,1
ORD-101360,K1095,Groningen,NL,2025-09-15,Simvastatine 40mg,Rx,155,3.99,5.0,587.53,creditcard,4,6.0,ja,1
ORD-102054,K1145,Utrceht,NL,26-01-2025,Omeprazol 20mg,Rx,49,4.82,0.0,236.18,incasso,4,2.6,nee,0
ORD-100671,K1053,Maastricht,NL,2025-01-29,Ibuprofen 400mg,OTC,13,2.36,0.0,30.68,,4,2.1,nee,0
ORD-101508,K1069,Utrceht,NL,01-07-2025,Vitamine D3 25mcg,OTC,64,7.55,5.0,459.04,,4,4.1,ja,1
ORD-101234,K1100,'s-Gravenhage,NL,2025-08-28,Salbutamol inhalator,Rx,10,18.28,10.0,164.52,vooruitbetaling,4,1.8,ja,0
ORD-101209,K1060,A'dam,NL,08-09-2025,Simvastatine 40mg,Rx,15,3.89,,46.68,creditcard,4,3.3,nee,0
ORD-101037,K1110,antwerpen,Belgie,31/07/25,Vitamine D3 25mcg,OTC,22,7.42,5.0,155.08,creditcard,4,1.0,nee,0
ORD-100362,K1125,utrecht,NL,03/11/25,Simvastatine 40mg,Rx,23,3.97,,86.74,incasso,4,,nee,0
ORD-101105,K1110,Maastricht,NL,2025-08-24,Simvastatine 40mg,Rx,37,3.96,,117.22,incasso,4,4.3,ja,1
ORD-100486,K1021,Eindhoven,NL,15/02/25,Ibuprofen 400mg,OTC,28,2.39,0.0,66.92,creditcard,4,1.3,nee,0
ORD-100586,K1088,Den Haag,NL,20/10/25,Levothyroxine 50mcg,Rx,24,3.08,5.0,70.22,factuur,4,4.1,ja,1
ORD-100510,K1133,Anvers,Belgie,13-11-2025,Omeprazol 20mg,Rx,12,5.03,0.0,60.36,creditcard,4,3.1,nee,0
ORD-101213,K1166,amsterdam,NL,13/08/25,Paracetamol 500mg,OTC,72,1.87,20.0,107.71,vooruitbetaling,4,2.3,nee,0
ORD-101841,K1142,Utrecht ,NL,13/09/25,Amoxicilline 250mg,Rx,12,6.88,0.0,82.56,incasso,4,2.2,nee,0
ORD-101502,K1089,Zwolle,NL,2025-06-05,Paracetamol 500mg,OTC,19,1.84,,27.97,creditcard,4,1.0,nee,0
ORD-101119,K1044,,NL,2025-06-30,Simvastatine 40mg,Rx,57,3.76,5.0,203.6,vooruitbetaling,4,2.6,nee,0
ORD-100561,K1061,Anvers,BEL,19-04-2025,Vitamine D3 25mcg,OTC,93,7.16,5.0,632.59,creditcard,4,5.0,nee,1
ORD-101659,K1011,'s-Gravenhage,NL,17/05/25,Omeprazol 20mg,Rx,31,5.14,5.0,151.37,factuur,4,2.7,nee,0
ORD-100250,K1062,Den  Haag,NL,16/11/25,Metformine 850mg,Rx,19,4.23,,80.37,factuur,4,3.3,nee,0
ORD-101244,K1101,Maastricht,NL,31-01-2025,Levothyroxine 50mcg,Rx,28,3.2,0.0,89.6,creditcard,4,5.1,ja,1
ORD-102171,K1163,Utrceht,NL,30/06/25,Paracetamol 500mg,OTC,78,1.93,15.0,127.96,creditcard,4,1.4,nee,0
ORD-101459,K1060,'s-Gravenhage,NL,2025-11-12,Levothyroxine 50mcg,Rx,12,3.0,,36.0,creditcard,4,2.1,nee,0
ORD-100590,K1058,Maastricht,NL,2025-03-14,Simvastatine 40mg,Rx,99,3.71,5.0,464.58,,4,2.7,nee,0
ORD-101604,K1129,Anvers,BE,02/07/25,Levothyroxine 50mcg,Rx,48,2.97,0.0,142.56,incasso,4,3.3,nee,0
ORD-101682,K1055,Rotterdam,NL,02/06/25,Simvastatine 40mg,Rx,14,4.0,15.0,47.6,factuur,4,2.9,nee,0
ORD-100160,K1149,A'dam,NL,2025-08-07,Simvastatine 40mg,Rx,16,3.66,,49.78,factuur,4,1.0,nee,0
ORD-100373,K1047,Rotterdam,NL,2025-05-21,Simvastatine 40mg,Rx,60,3.97,0.0,238.2,incasso,4,3.5,nee,0
ORD-101979,K1048,Rotterdam,NL,2025-06-22,Ibuprofen 400mg,OTC,68,2.46,20.0,133.82,vooruitbetaling,4,1.6,nee,0
ORD-101167,K1109,Rotterdam,NL,14-11-2025,Insuline pen,Koelketen,9,41.9,20.0,301.68,creditcard,6,1.9,nee,0
ORD-100888,K1057,Eindhoven,NL,2025-09-03,Amoxicilline 250mg,Rx,35,6.36,0.0,222.6,factuur,4,2.0,nee,0
ORD-100458,K1119,A'dam,NL,27-08-2025,Salbutamol inhalator,Rx,31,19.24,0.0,596.44,factuur,4,2.1,nee,0
ORD-100081,K1057,'s-Gravenhage,NL,2025-10-24,Insuline pen,Koelketen,15,41.78,0.0,626.7,factuur,6,3.7,nee,0
ORD-102387,K1157,den haag,NL,22-06-2025,Salbutamol inhalator,Rx,16,18.53,5.0,281.66,incasso,4,5.4,ja,1
ORD-100898,K1019,,BEL,27-02-2025,Salbutamol inhalator,Rx,22,19.8,5.0,784.51,vooruitbetaling,4,2.3,nee,0
ORD-100910,K1141,Eindhoven,NL,26-07-2025,Paracetamol 500mg,OTC,4,1.92,5.0,7.3,creditcard,4,4.6,ja,1
ORD-101637,K1090,Maastricht,NL,11-11-2025,Ibuprofen 400mg,OTC,6,2.36,10.0,12.74,incasso,4,2.9,nee,0
ORD-102316,K1044,Eindhoven,NL,2025-05-11,Metformine 850mg,Rx,57,4.25,5.0,230.14,creditcard,4,2.5,nee,0
ORD-100856,K1078,utrecht,NL,2025-11-20,Omeprazol 20mg,Rx,6,5.03,10.0,27.16,vooruitbetaling,4,1.0,nee,0
ORD-102201,K1117,Eindhoven,NL,04-11-2025,Simvastatine 40mg,Rx,15,4.05,0.0,60.75,vooruitbetaling,4,,nee,0
ORD-102318,K1005,Utrecht,NL,14/11/25,Metformine 850mg,Rx,26,4.34,10.0,101.56,vooruitbetaling,4,2.8,nee,0
ORD-101699,K1165,Utrecht ,NL,19/10/25,Levothyroxine 50mcg,Rx,30,3.22,15.0,82.11,vooruitbetaling,4,3.5,nee,0
ORD-101457,K1021,antwerpen,BE,01/06/25,Amoxicilline 250mg,Rx,10,6.87,,61.83,vooruitbetaling,4,2.7,nee,0
ORD-101795,K1160,Anvers,BEL,2025-05-30,Vitamine D3 25mcg,OTC,29,7.28,0.0,211.12,,4,3.5,nee,0
ORD-101179,K1101,A'dam,NL,03-05-2025,Ibuprofen 400mg,OTC,18,2.43,0.0,43.74,factuur,4,3.1,nee,0
ORD-101780,K1095,Zwolle,NL,14/09/25,Simvastatine 40mg,Rx,35,3.84,10.0,120.96,creditcard,4,3.0,nee,0
ORD-101288,K1062,Gent,BE,2025-10-28,Amoxicilline 250mg,Rx,11,6.52,10.0,64.55,incasso,4,1.0,nee,0
ORD-100529,K1044,A'dam,NL,15-07-2025,Vitamine D3 25mcg,OTC,5,7.25,15.0,30.81,factuur,4,3.3,nee,0
ORD-100646,K1078,Gent,Belgie,14-01-2025,Simvastatine 40mg,Rx,179,4.02,5.0,683.6,creditcard,4,3.5,nee,0
ORD-100891,K1004,Utrecht,NL,2025-10-04,Simvastatine 40mg,Rx,53,3.76,15.0,169.39,factuur,4,1.3,nee,0
ORD-101567,K1069,utrecht,NL,04/07/25,Levothyroxine 50mcg,Rx,71,2.94,5.0,198.3,creditcard,4,6.0,ja,1
ORD-101909,K1087,Maastricht,NL,02-06-2025,Ibuprofen 400mg,OTC,7,2.31,5.0,15.36,creditcard,4,2.7,nee,0
ORD-102000,K1144,Den  Haag,NL,2025-08-03,Omeprazol 20mg,Rx,32,5.24,10.0,150.91,incasso,4,5.1,nee,1
ORD-100112,K1021,Eindhoven,NL,23-10-2025,Omeprazol 20mg,Rx,74,4.96,,330.34,vooruitbetaling,4,2.3,nee,0
ORD-100215,K1054,Eindhoven,NL,16/07/25,Salbutamol inhalator,Rx,20,18.24,0.0,364.8,vooruitbetaling,4,2.3,nee,0
ORD-102379,K1175,Eindhoven,NL,22/09/25,Metformine 850mg,Rx,51,3.97,0.0,202.47,incasso,4,2.5,nee,0
ORD-101153,K1025,Den  Haag,NL,25-04-2025,Ibuprofen 400mg,OTC,9,2.43,20.0,17.5,creditcard,4,2.4,nee,0
ORD-100915,K1071,utrecht,NL,2025-06-14,Levothyroxine 50mcg,Rx,22,2.97,20.0,52.27,incasso,4,3.3,nee,0
ORD-102239,K1168,Den  Haag,NL,16-08-2025,Salbutamol inhalator,Rx,25,18.59,,418.28,creditcard,4,2.1,nee,0
ORD-100347,K1038,Zwolle,NL,16-08-2025,Omeprazol 20mg,Rx,11,4.92,5.0,51.41,vooruitbetaling,4,4.2,nee,1
ORD-100317,K1175,Maastricht,NL,2025-04-04,Levothyroxine 50mcg,Rx,9,3.14,20.0,22.61,factuur,4,3.2,nee,0
ORD-100597,K1029,Anvers,BE,2025-10-22,Vitamine D3 25mcg,OTC,10,7.23,5.0,68.68,creditcard,4,3.3,nee,0
ORD-101053,K1021,den haag,NL,2025-01-27,Paracetamol 500mg,OTC,21,1.86,20.0,31.25,creditcard,4,1.9,nee,0
ORD-101115,K1153,Gent,BEL,07-06-2025,Salbutamol inhalator,Rx,5,18.67,20.0,74.68,incasso,4,4.5,ja,1
ORD-101365,K1127,Utrceht,NL,29/09/25,Omeprazol 20mg,Rx,3,5.27,10.0,14.23,,4,2.8,nee,0
ORD-101497,K1031,Gent,BEL,16/06/25,Simvastatine 40mg,Rx,27,3.92,15.0,89.96,factuur,4,2.5,nee,0
ORD-100903,K1080,Amsterdam ,NL,25-02-2025,Omeprazol 20mg,Rx,45,5.11,20.0,183.96,factuur,4,1.9,nee,0
ORD-101035,K1062,Maastricht,NL,25-07-2025,Ibuprofen 400mg,OTC,13,2.44,,31.72,factuur,4,1.5,nee,0
ORD-100890,K1093,Den Haag,NL,18/08/25,Metformine 850mg,Rx,64,4.06,5.0,246.85,vooruitbetaling,4,4.0,nee,1
ORD-101734,K1043,Utrecht ,NL,29/11/25,Simvastatine 40mg,Rx,23,3.87,0.0,89.01,vooruitbetaling,4,3.2,nee,0
ORD-100946,K1071,Amsterdam,NL,2025-01-25,Metformine 850mg,Rx,16,4.2,10.0,60.48,creditcard,4,3.1,nee,0
ORD-100318,K1175,Gent,Belgie,13-08-2025,Amoxicilline 250mg,Rx,88,7.08,5.0,591.89,vooruitbetaling,4,3.6,nee,0
ORD-100083,K1131,antwerpen,BEL,08/07/25,Simvastatine 40mg,Rx,51,3.97,10.0,182.22,creditcard,4,3.6,nee,0
ORD-101431,K1104,A'dam,NL,17-09-2025,Amoxicilline 250mg,Rx,11,6.59,,72.49,factuur,4,2.8,nee,0
ORD-101057,K1009,A'dam,NL,10-05-2025,Simvastatine 40mg,Rx,14,4.22,20.0,47.26,incasso,4,4.9,ja,1
ORD-101962,K1018,Anvers,BE,02-06-2025,Vitamine D3 25mcg,OTC,24,7.14,10.0,154.22,incasso,4,2.4,nee,0
ORD-102183,K1102,Utrceht,NL,2025-01-06,Omeprazol 20mg,Rx,40,4.98,0.0,199.2,incasso,4,4.1,nee,1
ORD-100204,K1140,Amsterdam,NL,14-09-2025,Salbutamol inhalator,Rx,23,19.12,10.0,395.78,creditcard,4,3.8,nee,0
ORD-101553,K1039,Groningen,NL,06/05/25,Salbutamol inhalator,Rx,5,17.92,10.0,80.64,incasso,4,2.2,nee,0
ORD-101610,K1083,amsterdam,NL,2025-03-01,Ibuprofen 400mg,OTC,80,2.41,20.0,154.24,factuur,4,1.1,nee,0
ORD-102094,K1115,Den Haag,NL,14/06/25,Levothyroxine 50mcg,Rx,29,3.16,0.0,91.64,factuur,4,4.4,ja,1
ORD-102049,K1179,Amsterdam ,NL,10/01/25,Vitamine D3 25mcg,OTC,79,7.57,10.0,538.23,vooruitbetaling,4,3.1,nee,0
ORD-101850,K1125,utrecht,NL,27/09/25,Paracetamol 500mg,OTC,58,1.9,10.0,99.18,creditcard,4,3.4,nee,0
ORD-100357,K1141,Maastricht,NL,23-11-2025,Salbutamol inhalator,Rx,61,17.85,5.0,1034.41,factuur,4,3.8,nee,0
ORD-101387,K1099,'s-Gravenhage,NL,10-02-2025,Amoxicilline 250mg,Rx,18,6.53,,117.54,vooruitbetaling,4,2.4,nee,0
ORD-101109,K1013,Zwolle,NL,31-08-2025,Ibuprofen 400mg,OTC,62,2.46,5.0,144.89,factuur,4,4.6,ja,1
ORD-100654,K1072,Groningen,NL,2025-03-22,Levothyroxine 50mcg,Rx,13,3.09,10.0,36.15,creditcard,4,2.3,nee,0
ORD-102181,K1166,Eindhoven,NL,13/09/25,Insuline pen,Koelketen,14,42.11,,589.54,factuur,6,4.1,nee,0
ORD-101930,K1164,Anvers,Belgie,2025-05-19,Ibuprofen 400mg,OTC,123,2.35,,231.24,incasso,4,2.0,nee,0
ORD-100341,K1017,Amsterdam ,NL,07/09/25,Levothyroxine 50mcg,Rx,47,3.16,10.0,133.67,factuur,4,3.1,nee,0
ORD-102122,K1117,Zwolle,NL,2025-09-12,Vitamine D3 25mcg,OTC,26,7.46,0.0,193.96,creditcard,4,3.6,nee,0
ORD-101015,K1016,rotterdam,NL,14/10/25,Paracetamol 500mg,OTC,15,1.83,10.0,24.7,vooruitbetaling,4,2.6,nee,0
ORD-101928,K1031,Den Haag,NL,2025-08-09,Levothyroxine 50mcg,Rx,272,3.13,5.0,808.79,incasso,4,5.7,ja,1
ORD-101413,K1033,Utrceht,NL,01/12/25,Levothyroxine 50mcg,Rx,12,3.15,0.0,37.8,factuur,4,2.6,nee,0
ORD-100995,K1027,Gent,BE,2025-05-06,Amoxicilline 250mg,Rx,32,6.79,10.0,195.55,vooruitbetaling,4,2.6,nee,0
ORD-100948,K1128,Utrecht,NL,30-01-2025,Ibuprofen 400mg,OTC,5,2.35,0.0,11.75,creditcard,4,,nee,0
ORD-102016,K1097,Eindhoven,NL,02-02-2025,Insuline pen,Koelketen,5,42.38,0.0,211.9,,6,4.3,nee,0
ORD-100073,K1123,Anvers,BEL,29/03/25,Paracetamol 500mg,OTC,40,1.8,10.0,64.8,vooruitbetaling,4,4.4,nee,1
ORD-101177,K1102,Groningen,NL,10-10-2025,Vitamine D3 25mcg,OTC,137,7.69,5.0,1000.85,creditcard,4,3.4,nee,0
ORD-102272,K1157,Amsterdam,NL,28-05-2025,Levothyroxine 50mcg,Rx,25,2.9,5.0,68.88,vooruitbetaling,4,1.8,nee,0
ORD-101212,K1113,Groningen,NL,2025-10-04,Vitamine D3 25mcg,OTC,96,7.0,0.0,672.0,factuur,4,2.8,nee,0
ORD-101020,K1029,Rotterdam,NL,28-04-2025,Ibuprofen 400mg,OTC,4,2.37,0.0,9.48,creditcard,4,2.9,nee,0
ORD-102247,K1173,Anvers,BEL,2025-08-13,Vitamine D3 25mcg,OTC,10,6.94,,55.52,factuur,4,3.4,nee,0
ORD-100481,K1158,Anvers,Belgie,28-06-2025,Paracetamol 500mg,OTC,60,1.87,20.0,89.76,vooruitbetaling,4,4.8,ja,1
ORD-100208,K1037,Gent,BE,2025-10-16,Simvastatine 40mg,Rx,30,3.98,5.0,113.43,incasso,4,1.7,nee,0
ORD-100209,K1141,rotterdam,NL,2025-10-04,Salbutamol inhalator,Rx,47,18.84,5.0,841.21,factuur,4,2.7,nee,0
ORD-101409,K1134,Gent,BEL,2025-07-05,Simvastatine 40mg,Rx,39,3.98,0.0,155.22,incasso,4,2.3,nee,0
ORD-100515,K1119,Anvers,Belgie,28/10/25,Paracetamol 500mg,OTC,10,1.8,10.0,23.93,creditcard,4,1.0,nee,0
ORD-100792,K1108,Eindhoven,NL,2025-09-14,Paracetamol 500mg,OTC,28,1.82,20.0,40.77,vooruitbetaling,4,3.3,nee,0
ORD-102113,K1143,Maastricht,NL,30-03-2025,Paracetamol 500mg,OTC,28,1.9,15.0,45.22,vooruitbetaling,4,3.3,nee,0
ORD-101495,K1096,Groningen,NL,01-07-2025,Amoxicilline 250mg,Rx,123,6.94,5.0,810.94,factuur,4,5.7,ja,1
ORD-100065,K1128,Gent,Belgie,2025-11-27,Omeprazol 20mg,Rx,88,5.06,10.0,400.75,factuur,4,2.7,nee,0
ORD-101844,K1090,Eindhoven,NL,08-10-2025,Insuline pen,Koelketen,12,41.76,5.0,476.06,incasso,6,3.3,nee,0
ORD-100976,K1000,Maastricht,NL,11-08-2025,Paracetamol 500mg,OTC,2,1.87,20.0,2.99,vooruitbetaling,4,2.0,nee,0
ORD-101998,K1140,Rotterdam,NL,19/04/25,Paracetamol 500mg,OTC,47,1.9,10.0,80.37,factuur,4,1.2,nee,0
ORD-100287,K1093,amsterdam,NL,25-05-2025,Amoxicilline 250mg,Rx,51,7.03,5.0,340.6,,4,3.0,nee,0
ORD-100730,K1124,amsterdam,NL,20/01/25,Paracetamol 500mg,OTC,21,1.79,0.0,37.59,vooruitbetaling,4,3.0,nee,0
ORD-101921,K1120,Zwolle,NL,25/03/25,Paracetamol 500mg,OTC,50,1.77,10.0,79.65,vooruitbetaling,4,2.6,nee,0
ORD-100198,K1118,Eindhoven,NL,22/10/25,Metformine 850mg,Rx,5,4.04,0.0,20.2,incasso,4,2.1,nee,0
ORD-100393,K1177,Rotterdam,NL,19-02-2025,Levothyroxine 50mcg,Rx,48,3.02,0.0,144.96,vooruitbetaling,4,3.1,nee,0
ORD-101171,K1108,Den Haag,NL,16-02-2025,Omeprazol 20mg,Rx,32,4.9,5.0,148.96,,4,3.2,nee,0
ORD-101665,K1122,'s-Gravenhage,NL,11/01/25,Vitamine D3 25mcg,OTC,38,7.1,0.0,269.8,incasso,4,4.6,nee,1
ORD-100533,K1093,Rotterdam,NL,30/10/25,Metformine 850mg,Rx,44,4.19,20.0,147.49,vooruitbetaling,4,2.7,nee,0
ORD-101065,K1080,Utrceht,NL,14/06/25,Vitamine D3 25mcg,OTC,9,7.06,10.0,57.19,vooruitbetaling,4,4.0,nee,0
ORD-101977,K1165,Rotterdam,NL,24/09/25,Omeprazol 20mg,Rx,12,4.78,0.0,57.36,incasso,4,2.9,nee,0
ORD-101901,K1112,Eindhoven,NL,19-05-2025,Vitamine D3 25mcg,OTC,18,7.68,10.0,124.42,vooruitbetaling,4,1.8,nee,0
ORD-102133,K1073,utrecht,NL,2025-10-02,Ibuprofen 400mg,OTC,24,2.34,0.0,56.16,creditcard,4,2.7,nee,0
ORD-100895,K1138,Rotterdam,NL,16/03/25,Salbutamol inhalator,Rx,66,17.74,5.0,1112.3,vooruitbetaling,4,4.4,nee,1
ORD-100030,K1000,Utrecht ,NL,2025-10-08,Simvastatine 40mg,Rx,75,3.84,15.0,244.8,factuur,4,2.9,nee,0
ORD-101133,K1152,Eindhoven,NL,28-04-2025,Simvastatine 40mg,Rx,24,4.05,15.0,82.62,incasso,4,1.9,nee,0
ORD-101203,K1101,Rotterdam,NL,10-01-2025,Insuline pen,Koelketen,2,42.93,10.0,77.27,factuur,6,2.5,nee,0
ORD-102170,K1017,UTRECHT,NL,14/10/25,Vitamine D3 25mcg,OTC,9,7.58,0.0,68.22,,4,4.4,ja,1
ORD-101809,K1144,Den Haag,NL,2025-10-16,Salbutamol inhalator,Rx,7,17.44,,122.08,creditcard,4,1.5,nee,0
ORD-101206,K1177,Groningen,NL,01-08-2025,Omeprazol 20mg,Rx,13,5.01,20.0,52.1,factuur,4,3.4,nee,0
ORD-102085,K1134,Rotterdam,NL,2025-01-26,Omeprazol 20mg,Rx,32,5.05,15.0,137.36,vooruitbetaling,4,3.1,nee,0
ORD-100471,K1092,Groningen,NL,12-05-2025,Paracetamol 500mg,OTC,3,1.85,10.0,5.0,vooruitbetaling,4,2.3,nee,0
ORD-100097,K1149,Utrecht ,NL,13-07-2025,Amoxicilline 250mg,Rx,15,6.39,,95.85,factuur,4,3.5,nee,0
ORD-101781,K1013,Amsterdam,NL,07/10/25,Vitamine D3 25mcg,OTC,3,7.18,0.0,21.54,factuur,4,1.0,nee,0
ORD-102323,K1015,Utrecht,NL,27/10/25,Vitamine D3 25mcg,OTC,17,7.73,10.0,118.27,factuur,4,3.3,nee,0
ORD-101046,K1129,Rotterdam,NL,03-10-2025,Amoxicilline 250mg,Rx,15,6.73,0.0,100.95,incasso,4,2.5,nee,0
ORD-101111,K1015,Groningen,NL,17/11/25,Paracetamol 500mg,OTC,15,1.86,0.0,27.9,creditcard,4,4.5,ja,1
ORD-100749,K1135,Gent,BEL,30-03-2025,Salbutamol inhalator,Rx,114,19.22,0.0,2191.08,incasso,4,5.0,nee,1
ORD-101280,K1164,Utrecht ,NL,2025-11-05,Vitamine D3 25mcg,OTC,77,7.25,10.0,502.42,creditcard,4,,nee,0
ORD-101621,K1109,Eindhoven,NL,21-10-2025,Levothyroxine 50mcg,Rx,4,3.11,10.0,11.2,creditcard,4,1.6,nee,0
ORD-101824,K1055,Amsterdam,NL,02/11/25,Insuline pen,Koelketen,3,42.73,10.0,115.37,creditcard,6,5.3,nee,0
ORD-100377,K1138,,NL,20/01/25,Simvastatine 40mg,Rx,13,3.95,5.0,48.78,creditcard,4,3.5,nee,0
ORD-101828,K1179,Zwolle,NL,27/11/25,Levothyroxine 50mcg,Rx,11,3.07,0.0,33.77,incasso,4,2.0,nee,0
ORD-102173,K1028,utrecht,NL,07/04/25,Ibuprofen 400mg,OTC,21,2.48,10.0,46.87,factuur,4,1.1,nee,0
ORD-101131,K1166,Zwolle,NL,25-06-2025,Ibuprofen 400mg,OTC,20,2.33,0.0,46.6,incasso,4,2.8,nee,0
ORD-101382,K1029,'s-Gravenhage,NL,09-05-2025,Levothyroxine 50mcg,Rx,30,3.16,10.0,85.32,,4,5.2,nee,1
ORD-101727,K1074,Den  Haag,NL,04-11-2025,Amoxicilline 250mg,Rx,5,6.75,0.0,33.75,factuur,4,1.2,nee,0
ORD-101978,K1032,Rotterdam,NL,20-04-2025,Paracetamol 500mg,OTC,13,1.84,0.0,23.92,incasso,4,3.1,nee,0
ORD-100902,K1019,Maastricht,NL,31/03/25,Levothyroxine 50mcg,Rx,3,3.1,5.0,8.84,vooruitbetaling,4,2.5,nee,0
ORD-101424,K1093,antwerpen,BE,2025-10-15,Paracetamol 500mg,OTC,37,1.87,0.0,69.19,vooruitbetaling,4,3.9,nee,0
ORD-100414,K1140,Utrceht,NL,29-06-2025,Metformine 850mg,Rx,28,4.35,10.0,109.62,incasso,4,1.2,nee,0
ORD-100031,K1034,utrecht,NL,18-11-2025,Metformine 850mg,Rx,10,4.11,0.0,41.1,creditcard,4,3.5,nee,0
ORD-100232,K1031,UTRECHT,NL,2025-03-04,Levothyroxine 50mcg,Rx,47,3.1,0.0,145.7,incasso,4,3.6,nee,0
ORD-100768,K1001,rotterdam,NL,2025-01-31,Paracetamol 500mg,OTC,18,1.78,20.0,25.63,creditcard,4,3.6,nee,0
ORD-100240,K1079,utrecht,NL,2025-05-19,Paracetamol 500mg,OTC,47,1.87,,83.5,creditcard,4,1.5,nee,0
ORD-102188,K1100,Utrecht ,NL,2025-08-19,Simvastatine 40mg,Rx,5,4.06,15.0,17.25,creditcard,4,3.2,nee,0
ORD-101658,K1060,Antwerpen,BE,17/03/25,Omeprazol 20mg,Rx,21,5.11,5.0,101.94,creditcard,4,1.0,nee,0
ORD-101231,K1156,Antwerpen,Belgie,20/06/25,Simvastatine 40mg,Rx,37,4.0,0.0,148.0,factuur,4,4.2,ja,1
ORD-100770,K1175,Rotterdam,NL,11-06-2025,Simvastatine 40mg,Rx,39,4.03,0.0,157.17,vooruitbetaling,4,3.0,nee,0
ORD-101533,K1162,rotterdam,NL,2025-06-26,Simvastatine 40mg,Rx,12,3.77,10.0,40.72,vooruitbetaling,4,2.2,nee,0
ORD-100791,K1154,Amsterdam,NL,08-08-2025,Ibuprofen 400mg,OTC,11,2.37,10.0,23.46,vooruitbetaling,4,3.4,nee,0
ORD-100686,K1115,Groningen,NL,09-09-2025,Paracetamol 500mg,OTC,13,1.88,5.0,23.22,factuur,4,1.0,nee,0
ORD-100980,K1044,Zwolle,NL,13-07-2025,Ibuprofen 400mg,OTC,57,2.42,15.0,117.25,factuur,4,,nee,0
ORD-100764,K1051,Eindhoven,NL,28-02-2025,Vitamine D3 25mcg,OTC,9,7.06,,63.54,creditcard,4,4.0,nee,0
ORD-101474,K1140,Amsterdam,NL,15-09-2025,Amoxicilline 250mg,Rx,25,7.17,10.0,161.33,creditcard,4,1.2,nee,0
ORD-101808,K1138,Utrecht,NL,2025-02-21,Paracetamol 500mg,OTC,72,1.86,5.0,127.22,vooruitbetaling,4,5.0,nee,1
ORD-101367,K1076,Anvers,BEL,2025-03-29,Insuline pen,Koelketen,12,41.86,5.0,477.2,creditcard,6,3.8,nee,0
ORD-102288,K1151,Maastricht,NL,2025-04-17,Ibuprofen 400mg,OTC,18,2.38,0.0,42.84,vooruitbetaling,4,3.1,nee,0
ORD-100057,K1019,Utrceht,NL,2025-02-02,Vitamine D3 25mcg,OTC,50,7.28,5.0,345.8,factuur,4,3.7,nee,0
ORD-100263,K1117,Eindhoven,NL,2025-09-10,Paracetamol 500mg,OTC,10,1.88,20.0,15.04,incasso,4,3.5,nee,0
ORD-101650,K1052,Rotterdam,NL,2025-04-29,Metformine 850mg,Rx,60,3.97,10.0,214.38,vooruitbetaling,4,1.0,nee,0
ORD-100685,K1073,rotterdam,NL,02-07-2025,Levothyroxine 50mcg,Rx,10,2.98,5.0,28.31,incasso,4,1.0,nee,0
ORD-100779,K1022,Rotterdam,NL,2025-02-12,Metformine 850mg,Rx,29,4.31,20.0,99.99,vooruitbetaling,4,2.3,nee,0
ORD-102192,K1087,Zwolle,NL,20/05/25,Levothyroxine 50mcg,Rx,58,3.11,15.0,153.32,vooruitbetaling,4,1.4,ja,0
ORD-101440,K1154,amsterdam,NL,15-02-2025,Omeprazol 20mg,Rx,13,5.43,0.0,70.59,incasso,4,1.3,nee,0
ORD-101313,K1176,Gent,BEL,2025-10-12,Ibuprofen 400mg,OTC,17,2.41,,40.97,vooruitbetaling,4,3.2,nee,0
ORD-100892,K1036,Groningen,NL,2025-01-29,Levothyroxine 50mcg,Rx,18,3.07,0.0,55.26,creditcard,4,1.9,nee,0
ORD-100562,K1052,Rotterdam,NL,05-09-2025,Paracetamol 500mg,OTC,52,1.79,,93.08,incasso,4,3.0,nee,0
ORD-100649,K1147,Groningen,NL,2025-07-27,Salbutamol inhalator,Rx,3,18.06,10.0,48.76,factuur,4,3.8,nee,0
ORD-100016,K1002,rotterdam,NL,04/05/25,Amoxicilline 250mg,Rx,8,6.7,5.0,50.92,incasso,4,1.0,nee,0
ORD-102349,K1121,Maastricht,NL,2025-05-11,Amoxicilline 250mg,Rx,37,6.67,5.0,234.45,creditcard,4,2.0,nee,0
ORD-101735,K1095,Utrecht ,NL,2025-09-22,Amoxicilline 250mg,Rx,27,6.71,10.0,163.05,vooruitbetaling,4,2.4,nee,0
